# areas, intensities, x, y
2.441700000000000000e+04,8.172100000000000000e+05,2.051222035951591351e+02,5.473444182033994139e+02
1.296800000000000000e+04,3.578490000000000000e+05,6.643949934190119393e+02,1.291286492347330750e+02
1.031000000000000000e+04,3.642290000000000000e+05,8.217131996628494335e+02,1.142246152832421330e+03
