# areas, intensities, x, y
4.979000000000000000e+03,4.814450000000000000e+05,1.679144325935465076e+02,6.800969643469139783e+02
7.620000000000000000e+03,5.485470000000000000e+05,3.688507074143145701e+02,8.869255688209031518e+01
6.422000000000000000e+03,5.173820000000000000e+05,5.070684793827384738e+02,9.456855205631428589e+02
5.538000000000000000e+03,4.889630000000000000e+05,6.562911651801874768e+02,9.235271973544010962e+02
