# areas, intensities, x, y
8.205000000000000000e+03,5.477480000000000000e+05,1.997352596449462112e+02,7.481304687557051238e+02
9.239000000000000000e+03,6.317660000000000000e+05,3.527813557551372128e+02,3.782943684845338339e+02
8.872000000000000000e+03,5.988410000000000000e+05,6.441228773580967299e+02,5.547351834627221479e+02
7.914000000000000000e+03,5.775880000000000000e+05,8.969457017805078749e+02,8.690338995962520130e+02
