# areas, intensities, x, y
7.876000000000000000e+03,5.402650000000000000e+05,2.235742515247147253e+02,6.984787798580326807e+02
9.207000000000000000e+03,6.094240000000000000e+05,3.418970421250229492e+02,3.215126201134185635e+02
9.463000000000000000e+03,5.941940000000000000e+05,5.886004604556760569e+02,5.118436537561806290e+02
7.173000000000000000e+03,5.575150000000000000e+05,8.437539151412966021e+02,8.353900684286521710e+02
