# areas, intensities, x, y
9.346000000000000000e+03,4.078670000000000000e+05,1.653199915658780981e+02,5.710266753623117211e+02
1.040000000000000000e+04,4.778790000000000000e+05,3.253434823459494964e+02,3.605499467438410193e+02
1.045900000000000000e+04,4.344920000000000000e+05,5.070381295858151702e+02,3.556046946779227369e+02
8.314000000000000000e+03,4.366100000000000000e+05,8.298602757609766059e+02,9.352657818190147054e+02
