# areas, intensities, x, y
4.814000000000000000e+03,4.019440000000000000e+05,1.336610746770694504e+02,7.693560247198614661e+02
7.259000000000000000e+03,4.642130000000000000e+05,2.342465635387203804e+02,1.686339309756512534e+02
6.505000000000000000e+03,4.951880000000000000e+05,5.277107482410721104e+02,8.497377319321146842e+02
5.727000000000000000e+03,4.607910000000000000e+05,6.976785418986047489e+02,8.423280576226532048e+02
