# areas, intensities, x, y
1.340700000000000000e+04,3.396090000000000000e+05,5.930184712419281823e+01,1.997387672293725984e+02
1.336400000000000000e+04,4.367030000000000000e+05,3.533716759445206321e+02,8.150704414670840379e+02
1.282000000000000000e+04,4.382330000000000000e+05,4.124372605440485131e+02,5.395741808581279884e+02
1.303600000000000000e+04,4.181510000000000000e+05,7.358203400207102050e+02,1.062556050326317518e+03
