# areas, intensities, x, y
9.694000000000000000e+03,3.656980000000000000e+05,1.243988318229796164e+02,5.390989559691330442e+02
1.049200000000000000e+04,4.449410000000000000e+05,3.083567776401815195e+02,3.246949303390786667e+02
1.070000000000000000e+04,3.939740000000000000e+05,4.377100519323610115e+02,2.704989720133816036e+02
8.149000000000000000e+03,4.132790000000000000e+05,8.199768025958251201e+02,8.769771824844717685e+02
