# areas, intensities, x, y
9.359000000000000000e+03,3.700920000000000000e+05,1.381689877111637088e+02,6.333816294326816205e+02
1.047500000000000000e+04,4.242900000000000000e+05,2.444634188880247052e+02,4.346945744655777730e+02
1.093800000000000000e+04,4.184520000000000000e+05,5.899485293414776379e+02,4.640339202584764848e+02
8.455000000000000000e+03,3.909490000000000000e+05,8.320257501617858225e+02,1.013953643569877386e+03
