# areas, intensities, x, y
7.990000000000000000e+03,4.964530000000000000e+05,1.849567209786223430e+02,7.320783719707605997e+02
9.102000000000000000e+03,5.489460000000000000e+05,2.648288246931392109e+02,3.663735959456849969e+02
8.671000000000000000e+03,5.561010000000000000e+05,6.656860911956640621e+02,5.909595055574436628e+02
6.772000000000000000e+03,5.060870000000000000e+05,8.354266578671256411e+02,8.973933552926670245e+02
