# areas, intensities, x, y
1.077300000000000000e+04,3.277660000000000000e+05,1.429461841679734846e+02,4.965703916818706034e+02
1.139100000000000000e+04,3.771980000000000000e+05,2.700391942693227634e+02,4.273987083706700218e+02
1.157100000000000000e+04,3.150190000000000000e+05,4.927506563096194441e+02,1.474917100238398291e+02
9.290000000000000000e+03,3.488420000000000000e+05,8.350207056489757633e+02,9.662041153301494205e+02
