# areas, intensities, x, y
1.402500000000000000e+04,3.860770000000000000e+05,1.403395436661598694e+02,4.333567630291366868e+02
1.293400000000000000e+04,4.381240000000000000e+05,4.214802316239238280e+02,8.851655672823219447e+02
1.249100000000000000e+04,4.412230000000000000e+05,4.654903166879333298e+02,7.303164771555426569e+02
1.323200000000000000e+04,4.110700000000000000e+05,7.195230301408519153e+02,1.149150833191427182e+03
