# areas, intensities, x, y
1.295400000000000000e+04,3.533160000000000000e+05,1.058877350587009971e+02,2.811206002558616319e+02
1.340100000000000000e+04,4.274510000000000000e+05,3.780607812357440025e+02,8.815140191507330201e+02
1.285000000000000000e+04,4.243570000000000000e+05,4.476833373786693642e+02,6.035688653657180112e+02
1.302400000000000000e+04,4.007680000000000000e+05,7.349585820225167936e+02,1.141873280800862403e+03
