# areas, intensities, x, y
2.629100000000000000e+04,7.883660000000000000e+05,1.011872176121243143e+02,5.670478369183856557e+02
1.322800000000000000e+04,3.684310000000000000e+05,6.250838610214667597e+02,1.256298601366334537e+02
1.051700000000000000e+04,3.422030000000000000e+05,8.867779242145743410e+02,1.148161553230100253e+03
