# areas, intensities, x, y
1.233900000000000000e+04,3.779400000000000000e+05,1.034470550881092237e+02,4.950590093665661016e+02
1.277700000000000000e+04,4.295720000000000000e+05,2.258345516001974147e+02,6.136332908103879618e+02
1.322500000000000000e+04,3.719260000000000000e+05,6.274166285766523288e+02,1.540325252872883368e+02
1.011800000000000000e+04,3.676740000000000000e+05,7.780127123484390950e+02,1.164801696611672241e+03
