# areas, intensities, x, y
7.421000000000000000e+03,2.089650000000000000e+05,2.758542818175292410e+01,7.017633909984925822e+02
1.244900000000000000e+04,3.695810000000000000e+05,9.506529285866967882e+01,5.373851929617593441e+02
1.323000000000000000e+04,3.741930000000000000e+05,5.779768007418631441e+02,2.075072622951257699e+02
9.896000000000000000e+03,3.450750000000000000e+05,7.586591842353111588e+02,1.220855190900528896e+03
