# areas, intensities, x, y
1.307600000000000000e+04,3.501260000000000000e+05,7.863049016639723732e+01,2.678608101083609654e+02
1.306600000000000000e+04,4.375670000000000000e+05,3.823686932515477679e+02,8.126896566697214439e+02
1.276700000000000000e+04,4.341360000000000000e+05,4.100179989680652852e+02,5.906105805554019526e+02
1.300100000000000000e+04,4.158710000000000000e+05,7.590254165354160705e+02,1.054860754897552397e+03
