# areas, intensities, x, y
5.372000000000000000e+03,4.050260000000000000e+05,2.069185435009110563e+02,8.245168137354145301e+02
7.645000000000000000e+03,5.051130000000000000e+05,3.945426152167930809e+02,2.516507415172446542e+02
1.170000000000000000e+04,7.715390000000000000e+05,5.146855726022922681e+02,1.044051281918347513e+03
