# areas, intensities, x, y
4.746000000000000000e+03,4.273880000000000000e+05,1.441945234774958635e+02,7.083672377324585341e+02
7.239000000000000000e+03,4.925590000000000000e+05,2.759763480111012086e+02,1.107214343865404942e+02
6.633000000000000000e+03,5.167280000000000000e+05,5.392474706228422292e+02,8.538383501571425995e+02
5.932000000000000000e+03,4.929600000000000000e+05,7.366059457156767394e+02,8.529779982148653517e+02
