# areas, intensities, x, y
8.861000000000000000e+03,4.132620000000000000e+05,8.517343235042176275e+01,4.717271682370989652e+02
1.049400000000000000e+04,4.790080000000000000e+05,1.802770997561627269e+02,2.673046316554211899e+02
1.051700000000000000e+04,4.666210000000000000e+05,5.125452412128901187e+02,3.056377788397864492e+02
8.602000000000000000e+03,4.906830000000000000e+05,7.731153738768206267e+02,9.039097604767232497e+02
