# areas, intensities, x, y
7.703000000000000000e+03,4.469700000000000000e+05,1.617534085061637370e+02,5.620058594536545797e+02
8.309000000000000000e+03,4.779000000000000000e+05,3.890887131198995803e+02,4.190169177652228427e+02
9.741000000000000000e+03,5.327620000000000000e+05,4.162634628595883441e+02,1.723359530146669556e+02
7.705000000000000000e+03,5.074070000000000000e+05,7.030061075231520817e+02,7.686169288165121998e+02
