0.00,15.00,30.00,45.00,60.00
-70.00,3.00,3.00,2.00,1.50
-60.00,3.00,3.10,2.50,2.00
-45.00,4.00,3.50,3.50,3.00
-30.00,4.00,4.00,4.00,3.00
-15.00,4.00,4.00,4.00,3.00
0.00,4.00,4.00,4.00,3.00
15.00,4.00,4.00,4.00,3.00
30.00,4.00,4.00,4.00,3.00
45.00,4.00,3.50,3.50,3.00
60.00,3.00,3.10,2.50,2.00
70.00,3.00,3.00,2.00,1.50
