# areas, intensities, x, y
6.534000000000000000e+03,2.389133761861034699e+01,1.109143722854983167e+02,4.322225539056794901e+02
5.894000000000000000e+03,2.313233797081777965e+01,4.975550013935544484e+02,2.189876633759223239e+02
5.607000000000000000e+03,3.143338683788121912e+01,5.907930574704818127e+02,8.266964373861683271e+02
7.072000000000000000e+03,2.400608031674208220e+01,1.018331664418540299e+03,6.387695248305069526e+02
