# areas, intensities, x, y
3.178000000000000000e+03,1.179030000000000000e+05,3.937339168638626319e+01,6.007723128334308740e+02
3.394000000000000000e+03,9.643600000000000000e+04,3.903199531295367137e+02,4.025627359077522982e+01
2.816000000000000000e+03,1.053450000000000000e+05,3.885088803455313382e+02,6.192287816222886931e+02
2.339000000000000000e+03,6.832400000000000000e+04,4.072128680990574594e+02,1.236413617469703240e+03
