# areas, intensities, x, y
9.666000000000000000e+03,3.383430000000000000e+05,2.427358154299039654e+02,2.960793248271723996e+02
8.483000000000000000e+03,3.287990000000000000e+05,2.496787520643310927e+02,4.877778977429979932e+02
9.388000000000000000e+03,3.653890000000000000e+05,6.229161167960721741e+02,1.060787826125033916e+03
8.163000000000000000e+03,3.594410000000000000e+05,8.677018620580289507e+02,8.018007183376410012e+02
