# areas, intensities, x, y
9.550000000000000000e+03,3.361910000000000000e+05,2.549219342576095073e+02,2.346043528827362934e+02
8.667000000000000000e+03,3.380960000000000000e+05,2.862905949789408737e+02,4.342643450380957120e+02
9.335000000000000000e+03,3.709890000000000000e+05,6.506902414896399023e+02,1.073077943011787511e+03
8.259000000000000000e+03,3.654160000000000000e+05,8.752643042450248458e+02,8.030268351686844426e+02
