# areas, intensities, x, y
1.368200000000000000e+04,3.026304633825463952e+01,1.533045556309608060e+02,6.433373045870274609e+02
1.559000000000000000e+04,2.966279666452854258e+01,4.848512054458603302e+02,7.317891848292654231e+02
1.431800000000000000e+04,3.231170554546724105e+01,7.944014404319566438e+02,7.937514325424358503e+02
1.222000000000000000e+04,3.631653027823240620e+01,1.048149233417758069e+03,8.503704539104256810e+02
