# areas, intensities, x, y
1.021900000000000000e+04,4.163675506409629179e+01,2.763254701682311634e+02,3.986648937920401750e+02
2.764000000000000000e+03,3.097539797395079475e+01,3.376277214539338161e+02,3.441146514670155057e+02
9.296000000000000000e+03,3.484186746987951722e+01,7.959709253141498948e+02,8.562974250517150949e+02
9.895000000000000000e+03,3.134754926730672153e+01,8.907364145152554329e+02,5.331370347922523933e+02
