# areas, intensities, x, y
1.588400000000000000e+04,7.602820000000000000e+05,1.058120421106905127e+02,3.932435701489710596e+02
1.103100000000000000e+04,4.559760000000000000e+05,4.291193352281699163e+02,1.022592175903994985e+03
1.017200000000000000e+04,4.631230000000000000e+05,6.855500288260353727e+02,9.198162064937392870e+02
