# areas, intensities, x, y
1.248300000000000000e+04,4.136545702154930382e+01,2.842311426994471049e+02,1.952053005141711708e+02
1.680000000000000000e+02,3.069047619047618980e+01,3.371206361520558517e+02,1.647129557796741608e+02
9.341000000000000000e+03,3.562969703457874004e+01,8.087190167569565347e+02,8.491065270103390503e+02
1.006300000000000000e+04,3.154764980622080728e+01,9.067956933699568935e+02,5.443538574452536523e+02
