# areas, intensities, x, y
3.581000000000000000e+03,1.777520245741413163e+01,4.230119554459334097e+01,5.721852544263427944e+02
3.624000000000000000e+03,2.363355408388520829e+01,5.887631234821595854e+02,3.174101905473566489e+02
3.116000000000000000e+03,2.528786906290115510e+01,6.525880426919806041e+02,6.627991928626723848e+02
2.273000000000000000e+03,1.871931368235811632e+01,1.241843968130860958e+03,5.796915086135984438e+02
