# areas, intensities, x, y
6.287000000000000000e+03,2.434140000000000000e+05,3.798688900391924790e+02,4.567510332191246221e+02
7.504000000000000000e+03,2.356600000000000000e+05,4.332842824408045317e+02,6.948117627089875725e+01
7.509000000000000000e+03,2.699480000000000000e+05,6.438741979936876305e+02,9.627194237408685922e+02
6.711000000000000000e+03,2.659580000000000000e+05,8.953793418509688991e+02,5.556702110859608865e+02
