# areas, intensities, x, y
2.047700000000000000e+04,8.986520000000000000e+05,3.566154896444897417e+02,3.486344914382875686e+02
1.073900000000000000e+04,4.603050000000000000e+05,4.808451570154571186e+02,9.835062426000151845e+02
1.017700000000000000e+04,4.525320000000000000e+05,7.645122952630973714e+02,8.928284099246020560e+02
