# areas, intensities, x, y
1.312800000000000000e+04,5.728080000000000000e+05,2.634484190164941992e+02,2.243164480943003696e+02
1.429600000000000000e+04,6.500750000000000000e+05,3.257390270353420760e+02,4.860873776102757233e+02
1.362400000000000000e+04,6.574600000000000000e+05,4.855436893499224311e+02,8.374138502722598787e+02
1.358600000000000000e+04,6.485050000000000000e+05,5.696070747334252928e+02,9.965685199034702464e+02
