# areas, intensities, x, y
1.482100000000000000e+04,6.875780000000000000e+05,6.307399596845739325e+02,1.943794958535613375e+02
1.525400000000000000e+04,7.483470000000000000e+05,6.777395887202060294e+02,8.614020140389418430e+02
1.538400000000000000e+04,7.356730000000000000e+05,8.026937933021872595e+02,5.333345141115686374e+02
1.333100000000000000e+04,6.542170000000000000e+05,8.453603559675153747e+02,1.136604693855402729e+03
