# areas, intensities, x, y
8.671000000000000000e+03,2.324633836927689856e+01,1.456097713438078358e+02,1.921115598132649325e+02
7.505000000000000000e+03,2.781945369753497843e+01,3.374137270397777684e+02,2.346258878750868178e+02
7.626000000000000000e+03,3.427891424075531290e+01,6.783521772228406235e+02,8.349858995987161734e+02
8.496000000000000000e+03,2.897881355932203462e+01,9.345925086513623228e+02,5.883527806209484652e+02
