# areas, intensities, x, y
1.251800000000000000e+04,3.080675826809394380e+01,1.088402288150316792e+02,8.128513869188541321e+02
1.529300000000000000e+04,2.968841953835087821e+01,4.705218347007323132e+02,7.482112108364076448e+02
1.460000000000000000e+04,3.176527397260273844e+01,7.549160731651045353e+02,7.092007533858159150e+02
1.233900000000000000e+04,3.601839695275143782e+01,1.044442957399461420e+03,8.274278526925439792e+02
