# areas, intensities, x, y
1.594900000000000000e+04,7.631030000000000000e+05,5.711981069396922521e+02,5.848228378082644667e+02
1.501300000000000000e+04,7.618440000000000000e+05,7.558401089986926991e+02,8.190186232352029947e+02
1.374800000000000000e+04,6.454880000000000000e+05,7.878803556379049269e+02,1.825324994422824147e+02
1.327100000000000000e+04,6.774030000000000000e+05,8.306636212121883318e+02,1.070341846729347253e+03
