# areas, intensities, x, y
9.282000000000000000e+03,3.084140000000000000e+05,1.053243529800852087e+02,2.280526954029324145e+02
8.509000000000000000e+03,3.184310000000000000e+05,1.974225467997776491e+02,4.166413697158882314e+02
9.092000000000000000e+03,3.602880000000000000e+05,4.838048033795186029e+02,1.020213795630162508e+03
8.800000000000000000e+03,3.664320000000000000e+05,6.989144507029953957e+02,7.591639240022705053e+02
