# areas, intensities, x, y
1.245500000000000000e+04,2.876547571256523383e+01,1.862061131982784161e+02,2.832394731406688493e+02
1.368400000000000000e+04,2.862649809997076744e+01,4.669409509222030579e+02,2.604477758631693405e+02
1.329600000000000000e+04,3.188868832731648695e+01,7.991450428309967720e+02,4.106383941206437953e+02
1.237900000000000000e+04,3.323507553114144741e+01,9.842957558875788209e+02,4.764944861296445993e+02
