# areas, intensities, x, y
1.181400000000000000e+04,4.634540000000000000e+05,7.098235855122622695e+01,1.120240930059941178e+02
1.339900000000000000e+04,5.558380000000000000e+05,4.578440840676599919e+02,1.869998704658551674e+02
1.303700000000000000e+04,5.839030000000000000e+05,5.247949573816198381e+02,7.166441138339758936e+02
1.177700000000000000e+04,5.861570000000000000e+05,8.017836057575018458e+02,7.963126500237990513e+02
