# areas, intensities, x, y
1.254600000000000000e+04,2.881659493065518873e+01,1.471528684795025583e+02,2.759545020786484315e+02
1.414300000000000000e+04,3.002368662942798494e+01,3.748133082131292326e+02,5.689427471298204182e+02
1.275100000000000000e+04,3.488793035840325985e+01,7.729634353588577369e+02,5.884716919632420513e+02
1.154600000000000000e+04,3.749939372943010341e+01,9.502025461465974558e+02,8.082218524232737309e+02
