# areas, intensities, x, y
3.651000000000000000e+03,1.294310000000000000e+05,1.133322465251755773e+02,6.131620554581205624e+02
3.598000000000000000e+03,1.011200000000000000e+05,3.307898338607594724e+02,4.124915941455696355e+01
2.930000000000000000e+03,8.828500000000000000e+04,5.286165486775782938e+02,1.234568216571331504e+03
3.566000000000000000e+03,1.258510000000000000e+05,6.330611675711754742e+02,6.403158655870831808e+02
