# areas, intensities, x, y
1.305200000000000000e+04,5.305020000000000000e+05,1.546347195675039927e+02,2.609932742949131352e+02
1.439300000000000000e+04,6.005470000000000000e+05,2.447050322456027516e+02,5.275518185920502674e+02
1.397100000000000000e+04,6.434570000000000000e+05,4.097881194858397862e+02,8.400386381685178776e+02
1.332000000000000000e+04,6.295020000000000000e+05,6.152630063129266773e+02,1.028289995901522161e+03
