# areas, intensities, x, y
1.221900000000000000e+04,5.734430000000000000e+05,1.069309033330252561e+02,3.417588025313762614e+02
1.350800000000000000e+04,6.662470000000000000e+05,3.252185630854622787e+02,4.516563421673943708e+02
1.320200000000000000e+04,6.632350000000000000e+05,5.345110345503479721e+02,8.967451853415456071e+02
1.112600000000000000e+04,6.241500000000000000e+05,8.161677897941200399e+02,9.650893535207882223e+02
