# areas, intensities, x, y
1.201900000000000000e+04,5.067830000000000000e+05,1.098063924796214508e+02,3.342304023615630513e+02
1.312500000000000000e+04,5.890440000000000000e+05,3.401327574850096198e+02,4.504435509062141136e+02
1.363400000000000000e+04,5.948980000000000000e+05,5.952123725411751138e+02,9.015419029816875991e+02
1.133200000000000000e+04,5.639400000000000000e+05,7.872863584778522181e+02,9.454315015781820648e+02
