# areas, intensities, x, y
8.216000000000000000e+03,2.857930000000000000e+05,8.040007277994912727e+01,2.989379236020476469e+02
9.564000000000000000e+03,3.250710000000000000e+05,2.385026686477723388e+02,9.418442740201371066e+01
9.295000000000000000e+03,3.711830000000000000e+05,4.576174205176422447e+02,9.555970101001393004e+02
8.708000000000000000e+03,3.694540000000000000e+05,7.653085634476822179e+02,7.082744428264411454e+02
