# areas, intensities, x, y
9.022000000000000000e+03,2.486588339614276322e+01,2.877027547472586093e+02,2.795920611571721679e+02
7.277000000000000000e+03,2.844743713068572077e+01,4.847299335304233523e+02,1.793276669951500537e+02
7.652000000000000000e+03,3.288421327757448864e+01,8.053647935460795679e+02,7.679619878392878718e+02
8.500000000000000000e+03,2.897705882352941131e+01,1.093592683867562528e+03,7.295429934430889034e+02
