# areas, intensities, x, y
3.814000000000000000e+03,1.406820000000000000e+05,2.572976855603417903e+02,5.901097439615587064e+02
3.451000000000000000e+03,9.540500000000000000e+04,5.134406687280541064e+02,4.054097793616686829e+01
2.110000000000000000e+03,6.359700000000000000e+04,5.201428526502822933e+02,1.242507067943456377e+03
3.365000000000000000e+03,1.232140000000000000e+05,6.030932929699547458e+02,6.511490820848280237e+02
