# areas, intensities, x, y
1.448600000000000000e+04,6.103930000000000000e+05,2.006197122181938539e+02,4.666369191651935466e+02
1.324700000000000000e+04,5.551540000000000000e+05,2.232078378251800359e+02,1.860790393296274488e+02
1.426200000000000000e+04,6.529390000000000000e+05,3.514960448066358367e+02,7.994239170887326509e+02
1.326600000000000000e+04,6.387640000000000000e+05,4.162144954944236019e+02,9.843842170191181822e+02
