0.000000000000000000e+00,8.651621338915546078e-01,9.471000000000000000e+04,2.349941557999933082e+02,1.066169503695135209e+05
5.000000000000000000e+00,8.668442623726324570e-01,9.480800000000000000e+04,2.345472620222398632e+02,1.035191702000600344e+05
1.000000000000000000e+01,8.636627036163346816e-01,9.535600000000000000e+04,2.337409278920333406e+02,9.643878506329501397e+04
1.500000000000000000e+01,8.630350047804942193e-01,9.617800000000000000e+04,2.326084571916557309e+02,9.034340988565194129e+04
2.000000000000000000e+01,8.658081025479809067e-01,9.661900000000000000e+04,2.312197099774958531e+02,8.604591101090871962e+04
2.500000000000000000e+01,8.711141804409694434e-01,9.575800000000000000e+04,2.294770155868799577e+02,9.074715139655546227e+04
3.000000000000000000e+01,8.817250312397619805e-01,9.475200000000000000e+04,2.286305079792961124e+02,1.042167933409442776e+05
3.500000000000000000e+01,8.894844850399857838e-01,9.337300000000000000e+04,2.270435866812636903e+02,1.210711421062702284e+05
4.000000000000000000e+01,9.008209087134712023e-01,9.235500000000000000e+04,2.253722446579978680e+02,1.369395704165787320e+05
4.500000000000000000e+01,9.076316368304183646e-01,9.186100000000000000e+04,2.237733981024844638e+02,1.499157844647470920e+05
5.000000000000000000e+01,9.199533258283520976e-01,9.243100000000000000e+04,2.216296032115715207e+02,1.570052919649043179e+05
5.500000000000000000e+01,9.320035774918681293e-01,9.396600000000000000e+04,2.187684320411610770e+02,1.567055706133014755e+05
6.000000000000000000e+01,9.408018010911127771e-01,9.633700000000000000e+04,2.158108331916082818e+02,1.524958125491139072e+05
6.500000000000000000e+01,9.491119594832798656e-01,9.879700000000000000e+04,2.120856540504856298e+02,1.446217164601245022e+05
7.000000000000000000e+01,9.523809523809524391e-01,1.016170000000000000e+05,2.073715193790319518e+02,1.312190929373498657e+05
