0.000000000000000000e+00,8.843185842272911490e-01,1.115280000000000000e+05,1.870100210517257722e+02,7.605993131080787862e+04
5.000000000000000000e+00,8.866774194578362911e-01,1.115100000000000000e+05,1.871829267341104526e+02,7.787092781471755006e+04
1.000000000000000000e+01,8.924895265898251662e-01,1.115550000000000000e+05,1.873302898888629215e+02,8.017797008148372697e+04
1.500000000000000000e+01,8.957561351452448806e-01,1.115580000000000000e+05,1.870808619161961701e+02,8.051671423922207032e+04
2.000000000000000000e+01,8.997959229286692784e-01,1.115840000000000000e+05,1.866940130217154206e+02,8.133769180482444062e+04
2.500000000000000000e+01,9.054095774506747407e-01,1.115850000000000000e+05,1.860607129534679132e+02,8.147547949849531869e+04
3.000000000000000000e+01,9.131315453440880248e-01,1.112910000000000000e+05,1.851104372575163097e+02,8.219959620725239802e+04
3.500000000000000000e+01,9.172705594325041289e-01,1.111180000000000000e+05,1.841047099805985567e+02,8.508250895880252938e+04
4.000000000000000000e+01,9.191067372941821301e-01,1.111150000000000000e+05,1.822385776439814435e+02,8.594448724387811671e+04
4.500000000000000000e+01,9.213889423089911546e-01,1.111700000000000000e+05,1.805008412430813109e+02,8.795168393568144529e+04
5.000000000000000000e+01,9.210077561076369657e-01,1.116380000000000000e+05,1.778760122469025191e+02,8.614030303720332449e+04
5.500000000000000000e+01,9.257156021820944769e-01,1.122380000000000000e+05,1.753097702772282673e+02,8.435127316460449947e+04
6.000000000000000000e+01,9.306248481825253327e-01,1.131580000000000000e+05,1.727711450822052655e+02,8.267066187677475682e+04
6.500000000000000000e+01,9.403008865772106706e-01,1.139370000000000000e+05,1.701672780369687814e+02,8.027191310985900054e+04
7.000000000000000000e+01,9.523809523809523281e-01,1.145270000000000000e+05,1.671093241578934112e+02,7.490835767469358689e+04
