0.000000000000000000e+00,9.083904603701623559e-01,1.155940000000000000e+05,1.537798333373824846e+02,7.546033387902822869e+04
5.000000000000000000e+00,9.112224442397371948e-01,1.158320000000000000e+05,1.537385842173413266e+02,7.547958085517700238e+04
1.000000000000000000e+01,9.136638982402484066e-01,1.160420000000000000e+05,1.534816062888725412e+02,7.610507203350335476e+04
1.500000000000000000e+01,9.202123390545635662e-01,1.163900000000000000e+05,1.536699310605188487e+02,7.882412769663969812e+04
2.000000000000000000e+01,9.210993814051833262e-01,1.167930000000000000e+05,1.531758027468317778e+02,7.902006839763911557e+04
2.500000000000000000e+01,9.257568354850852499e-01,1.172630000000000000e+05,1.527968453840126415e+02,7.982616734739906678e+04
3.000000000000000000e+01,9.244818325408562520e-01,1.176810000000000000e+05,1.515121534269287338e+02,7.638617481323909306e+04
3.500000000000000000e+01,9.245929537042574253e-01,1.181170000000000000e+05,1.506198507708272416e+02,7.496260530145476514e+04
4.000000000000000000e+01,9.236532412068231279e-01,1.181130000000000000e+05,1.496916519497351601e+02,7.344983867192803882e+04
4.500000000000000000e+01,9.261499346296032664e-01,1.180260000000000000e+05,1.486038333393122173e+02,7.172594940168988251e+04
5.000000000000000000e+01,9.370879825577026478e-01,1.177470000000000000e+05,1.475953609762586041e+02,7.137061076349299401e+04
5.500000000000000000e+01,9.382878341948914791e-01,1.173540000000000000e+05,1.462455208046012842e+02,6.894931289078004193e+04
6.000000000000000000e+01,9.420543920109919478e-01,1.167870000000000000e+05,1.448609951337401753e+02,6.695099687624764920e+04
6.500000000000000000e+01,9.455787956155182750e-01,1.161050000000000000e+05,1.429730343416458709e+02,6.353940528168590390e+04
7.000000000000000000e+01,9.523809523809522171e-01,1.155120000000000000e+05,1.410437150683722507e+02,6.083365046656683990e+04
