-7.000000000000000000e+01,8.418506666666666279e+05,4.313066666666666424e+04,4.387765027218382556e+02,4.496695501219967846e+05
-7.000000000000000000e+01,9.785986666666666279e+05,4.206000000000000000e+04,2.543849511558181575e+02,2.106197990098189912e+05
-7.000000000000000000e+01,1.026473333333333372e+06,4.435866666666666424e+04,3.163813876179711997e+02,2.531335005508220056e+05
-6.000000000000000000e+01,9.932466666666666279e+05,4.745600000000000000e+04,3.999281267356097942e+02,1.625432078370129457e+05
-6.000000000000000000e+01,1.065356000000000000e+06,4.508400000000000000e+04,3.387686514927202666e+02,1.999784369095928269e+05
-6.000000000000000000e+01,1.067022666666666744e+06,4.540666666666666424e+04,3.229680869524744367e+02,5.179863153161920491e+05
-4.500000000000000000e+01,1.067408000000000000e+06,4.657000000000000000e+04,4.620627466230197911e+02,3.435985889027421945e+05
-4.500000000000000000e+01,1.126455000000000000e+06,4.567100000000000000e+04,4.373452312667786259e+02,3.570098239541664952e+05
-4.500000000000000000e+01,1.100316000000000000e+06,4.617100000000000000e+04,4.372265556164982172e+02,3.888259140252318466e+05
-3.000000000000000000e+01,1.215236000000000000e+06,4.658900000000000000e+04,4.626964245397161903e+02,3.369753895447312389e+05
-3.000000000000000000e+01,1.200222000000000000e+06,4.757900000000000000e+04,4.412151143141024363e+02,3.022275700042180251e+05
-3.000000000000000000e+01,1.165678000000000000e+06,4.715800000000000000e+04,4.584460695291476782e+02,3.280993327891365625e+05
-1.500000000000000000e+01,1.280283000000000000e+06,4.839100000000000000e+04,4.498839563070739018e+02,3.570022617535765748e+05
-1.500000000000000000e+01,1.246030000000000000e+06,4.915400000000000000e+04,4.397016809940326425e+02,3.580217519165847916e+05
-1.500000000000000000e+01,1.326966000000000000e+06,4.791000000000000000e+04,4.851021197381815000e+02,4.477952337440230185e+05
0.000000000000000000e+00,1.281514000000000000e+06,4.780700000000000000e+04,4.646411577307824246e+02,7.800228886317469878e+05
0.000000000000000000e+00,1.317409000000000000e+06,4.827000000000000000e+04,4.565217780399879075e+02,1.052985085532485973e+06
0.000000000000000000e+00,1.232882000000000000e+06,4.668200000000000000e+04,5.068506829518216250e+02,7.803042462354804156e+05
1.500000000000000000e+01,1.253171000000000000e+06,4.734000000000000000e+04,4.905443312956387558e+02,1.212108011455498170e+06
1.500000000000000000e+01,1.198654000000000000e+06,4.949000000000000000e+04,5.461913135853363883e+02,7.860052033168995986e+05
1.500000000000000000e+01,1.221686000000000000e+06,4.927700000000000000e+04,5.254791138569947861e+02,8.015495741680575302e+05
3.000000000000000000e+01,1.094004000000000000e+06,4.861200000000000000e+04,4.111475941242977115e+02,4.260333677696209634e+05
3.000000000000000000e+01,1.160077333333333256e+06,4.876800000000000000e+04,3.977456040842158700e+02,5.486102805013988400e+05
3.000000000000000000e+01,1.156742666666666744e+06,4.757600000000000000e+04,3.922841487078266596e+02,6.282553162591641303e+05
4.500000000000000000e+01,1.054952000000000000e+06,4.816133333333333576e+04,3.846063913564829591e+02,5.504740083893951960e+05
4.500000000000000000e+01,1.024761333333333372e+06,4.713466666666666424e+04,4.669427994204957031e+02,4.699871962303103064e+05
4.500000000000000000e+01,1.040293333333333372e+06,4.747066666666666424e+04,4.571661357913545771e+02,5.494200498962682905e+05
6.000000000000000000e+01,9.857333333333333721e+05,4.496266666666666424e+04,3.818313627144181055e+02,2.556264208056972420e+05
6.000000000000000000e+01,9.839866666666666279e+05,4.434666666666666424e+04,4.334981995717344603e+02,6.228508023450247711e+05
6.000000000000000000e+01,9.918653333333333721e+05,4.439733333333333576e+04,4.352903984924958536e+02,5.728802592059571762e+05
7.000000000000000000e+01,9.499213333333333721e+05,4.474133333333333576e+04,3.670550912323618036e+02,1.156288577368249535e+05
7.000000000000000000e+01,8.412813333333333721e+05,4.303733333333333576e+04,4.908734073760468846e+02,1.100309582241890021e+06
7.000000000000000000e+01,9.258986666666666279e+05,4.265866666666666424e+04,4.043038888168542826e+02,6.801568418473561760e+05
