0.000000000000000000e+00,8.216186521263423304e-01,3.396000000000000000e+04,9.137781212318589041e+01,1.235636490808399685e+04
1.500000000000000000e+01,8.398876976981551890e-01,3.565700000000000000e+04,1.023094284816583297e+02,2.441113791666429461e+04
3.000000000000000000e+01,8.722578759324326469e-01,3.839200000000000000e+04,1.409761174356252127e+02,4.045389546417169913e+04
4.500000000000000000e+01,9.026781319157287653e-01,4.226600000000000000e+04,1.994402597020410894e+02,7.172506356208896614e+04
6.000000000000000000e+01,9.523809523809523281e-01,5.490400000000000000e+04,2.763055084865498543e+02,1.670514230314367742e+05
7.000000000000000000e+01,9.249388262386090132e-01,5.221500000000000000e+04,3.182386276548343744e+02,2.098154571799877158e+05
