0.000000000000000000e+00,8.289989771644855621e-01,4.539200000000000000e+04,1.714847710790704127e+02,6.874267259404421202e+04
1.500000000000000000e+01,8.417607055946814132e-01,4.561500000000000000e+04,1.866058673691619560e+02,7.903475204567026231e+04
3.000000000000000000e+01,8.483424540351780507e-01,5.445900000000000000e+04,2.320905805396497499e+02,9.099438397048359911e+04
4.500000000000000000e+01,8.807210850873035124e-01,5.798300000000000000e+04,2.998512007720597126e+02,1.448683343149643915e+05
6.000000000000000000e+01,9.523809523809523281e-01,6.174500000000000000e+04,3.824660844915372309e+02,1.975561431735685910e+05
7.000000000000000000e+01,8.141921357173825813e-01,5.145700000000000000e+04,3.979502993425411432e+02,2.367877542148373614e+05
