0.000000000000000000e+00,8.273858251374940354e-01,5.075400000000000000e+04,3.074066377794528648e+02,1.046770277098811639e+05
1.500000000000000000e+01,8.236935110256067283e-01,5.126100000000000000e+04,3.040491328695706557e+02,9.831273780909301422e+04
3.000000000000000000e+01,8.397530185011016224e-01,5.269000000000000000e+04,2.975381041922544796e+02,8.951186000928474823e+04
4.500000000000000000e+01,8.771812791713403668e-01,5.409600000000000000e+04,2.896860905782117470e+02,1.042600452483924892e+05
6.000000000000000000e+01,9.299607818591804076e-01,5.835500000000000000e+04,2.759684179091738656e+02,1.021120712804312207e+05
7.000000000000000000e+01,9.523809523809524391e-01,6.056900000000000000e+04,2.614517092537739700e+02,1.010376718228614191e+05
