# areas, intensities, x, y
1.206400000000000000e+04,2.712380000000000000e+05,1.674922982767901374e+02,4.535746834883017868e+02
8.930000000000000000e+03,2.111340000000000000e+05,1.574316879327820118e+02,8.076984758494604932e+01
9.649000000000000000e+03,2.699940000000000000e+05,5.073547226975414333e+02,6.000211745446194982e+02
1.018000000000000000e+04,3.172880000000000000e+05,9.409356105494061921e+02,6.543592950253397476e+02
