# areas, intensities, x, y
8.877000000000000000e+03,2.232590000000000000e+05,1.487781007708535697e+02,3.342031362677428206e+02
1.302300000000000000e+04,3.199630000000000000e+05,6.224082753318352843e+02,6.217568187571688441e+02
9.349000000000000000e+03,2.455490000000000000e+05,7.501071720919246673e+02,7.472860040154918124e+02
3.095000000000000000e+03,8.977600000000000000e+04,1.005160956157547730e+03,7.355038206202102629e+02
