# areas, intensities, x, y
8.284000000000000000e+03,2.074080000000000000e+05,1.570207995834297492e+02,6.689054906271696836e+02
1.380300000000000000e+04,3.255220000000000000e+05,7.642338490178850634e+02,6.919284318725001413e+02
