# areas, intensities, x, y
1.047400000000000000e+04,2.699610000000000000e+05,1.787675812432166254e+02,8.975190601605416987e+02
9.825000000000000000e+03,2.579280000000000000e+05,5.061310365683446548e+02,1.131352575137247641e+03
1.038800000000000000e+04,2.641440000000000000e+05,7.385259328245199413e+02,2.067561103034708481e+02
9.576000000000000000e+03,2.717440000000000000e+05,7.656974505416862939e+02,8.278199813059350163e+02
